# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.61300000e+02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.274862        	6.87619368e-04	-1.43329217e-21	-4.50223901e-03	2.25111950e-04	-4.02632988e-05	3.43809684e-05	5.68921634e-04	1.18697734e-04	3.43809684e-05	-3.43809684e-05	-2.29138280e-03	-2.21085620e-03
0.274924        	6.89230164e-04	-1.00204014e-21	-4.50989208e-03	2.25494604e-04	-3.74788134e-05	3.44615082e-05	5.70109686e-04	1.19120478e-04	3.44615082e-05	-3.44615082e-05	-2.29242485e-03	-2.21746723e-03
0.274985        	6.91115849e-04	-1.58770818e-21	-4.51859682e-03	2.25929841e-04	-3.39455657e-05	3.45557924e-05	5.71487766e-04	1.19628083e-04	3.45557924e-05	-3.45557924e-05	-2.29324398e-03	-2.22535285e-03
0.275046        	6.92707028e-04	6.08343658e-23	-4.52576962e-03	2.26288481e-04	-3.12826349e-05	3.46353514e-05	5.72641995e-04	1.20065033e-04	3.46353514e-05	-3.46353514e-05	-2.29416744e-03	-2.23160218e-03
0.275107        	6.94613281e-04	1.32280914e-22	-4.53391719e-03	2.26695860e-04	-2.78793049e-05	3.47306641e-05	5.74002500e-04	1.20610781e-04	3.47306641e-05	-3.47306641e-05	-2.29483790e-03	-2.23907929e-03
0.275168        	6.96167282e-04	-2.55501901e-22	-4.54054471e-03	2.27027235e-04	-2.53943895e-05	3.48083641e-05	5.75110877e-04	1.21056406e-04	3.48083641e-05	-3.48083641e-05	-2.29566674e-03	-2.24487796e-03
0.275229        	6.97729630e-04	-2.22059182e-22	-4.54700222e-03	2.27350111e-04	-2.29358822e-05	3.48864815e-05	5.76214926e-04	1.21514704e-04	3.48864815e-05	-3.48864815e-05	-2.29643699e-03	-2.25056523e-03
0.275289        	6.99581095e-04	3.49394401e-22	-4.55408681e-03	2.27704341e-04	-1.98828399e-05	3.49790547e-05	5.77494888e-04	1.22086207e-04	3.49790547e-05	-3.49790547e-05	-2.29692625e-03	-2.25716057e-03
0.275349        	7.01122226e-04	2.27395623e-21	-4.56012651e-03	2.28006326e-04	-1.75559795e-05	3.50561113e-05	5.78567438e-04	1.22554787e-04	3.50561113e-05	-3.50561113e-05	-2.29761924e-03	-2.26250728e-03
0.275409        	7.02666349e-04	3.11538819e-22	-4.56597627e-03	2.28298814e-04	-1.52499656e-05	3.51333175e-05	5.79631988e-04	1.23034361e-04	3.51333175e-05	-3.51333175e-05	-2.29823810e-03	-2.26773817e-03
0.275469        	7.04182577e-04	-9.91232971e-22	-4.57141580e-03	2.28570790e-04	-1.30794598e-05	3.52091289e-05	5.80662079e-04	1.23520498e-04	3.52091289e-05	-3.52091289e-05	-2.29878736e-03	-2.27262844e-03
0.275529        	7.05690774e-04	2.99555957e-24	-4.57676200e-03	2.28838100e-04	-1.08952423e-05	3.52845387e-05	5.81683487e-04	1.24007287e-04	3.52845387e-05	-3.52845387e-05	-2.29927624e-03	-2.27748576e-03
0.275588        	7.07205439e-04	9.64075051e-22	-4.58195087e-03	2.29097543e-04	-8.73966704e-06	3.53602719e-05	5.82700263e-04	1.24505176e-04	3.53602719e-05	-3.53602719e-05	-2.29971510e-03	-2.28223577e-03
0.275648        	7.08751012e-04	3.24553495e-25	-4.58710676e-03	2.29355338e-04	-6.53091191e-06	3.54375506e-05	5.83730844e-04	1.25020168e-04	3.54375506e-05	-3.54375506e-05	-2.30008429e-03	-2.28702247e-03
0.275707        	7.10273018e-04	3.25459683e-22	-4.59198766e-03	2.29599383e-04	-4.42736963e-06	3.55136509e-05	5.84735892e-04	1.25537126e-04	3.55136509e-05	-3.55136509e-05	-2.30042120e-03	-2.29156646e-03
0.275766        	7.11783735e-04	1.11197218e-21	-4.59676330e-03	2.29838165e-04	-2.32250543e-06	3.55891867e-05	5.85730032e-04	1.26053703e-04	3.55891867e-05	-3.55891867e-05	-2.30070415e-03	-2.29605914e-03
0.275824        	7.13281105e-04	-1.17369167e-21	-4.60129322e-03	2.30064661e-04	-3.04022382e-07	3.56640553e-05	5.86705214e-04	1.26575892e-04	3.56640553e-05	-3.56640553e-05	-2.30095063e-03	-2.30034259e-03
0.275883        	7.14771095e-04	-7.78608559e-22	-4.60568307e-03	2.30284154e-04	1.70629083e-06	3.57385548e-05	5.87669701e-04	1.27101394e-04	3.57385548e-05	-3.57385548e-05	-2.30113524e-03	-2.30454783e-03
0.275941        	7.16244792e-04	-4.36075847e-22	-4.60980123e-03	2.30490061e-04	3.61429428e-06	3.58122396e-05	5.88612458e-04	1.27632335e-04	3.58122396e-05	-3.58122396e-05	-2.30128632e-03	-2.30851491e-03
0.276           	7.17717763e-04	-9.74597456e-22	-4.61363562e-03	2.30681781e-04	5.42914824e-06	3.58858881e-05	5.89540663e-04	1.28177100e-04	3.58858881e-05	-3.58858881e-05	-2.30138866e-03	-2.31224696e-03
0.276058        	7.19219221e-04	3.10820974e-22	-4.61733144e-03	2.30866572e-04	7.20559428e-06	3.59609611e-05	5.90476182e-04	1.28743039e-04	3.59609611e-05	-3.59609611e-05	-2.30146012e-03	-2.31587131e-03
0.276116        	7.20657707e-04	-4.88301729e-22	-4.62081621e-03	2.31040811e-04	8.93139450e-06	3.60328854e-05	5.91369664e-04	1.29288043e-04	3.60328854e-05	-3.60328854e-05	-2.30147671e-03	-2.31933950e-03
0.276174        	7.22122889e-04	4.20039272e-22	-4.62416166e-03	2.31208083e-04	1.06138848e-05	3.61061445e-05	5.92269528e-04	1.29853362e-04	3.61061445e-05	-3.61061445e-05	-2.30146695e-03	-2.32269472e-03
0.276231        	7.23527068e-04	2.71075383e-21	-4.62730990e-03	2.31365495e-04	1.22434780e-05	3.61763534e-05	5.93129029e-04	1.30398039e-04	3.61763534e-05	-3.61763534e-05	-2.30141147e-03	-2.32589843e-03
0.276289        	7.24961360e-04	1.25422997e-21	-4.63034359e-03	2.31517180e-04	1.38243324e-05	3.62480680e-05	5.93997860e-04	1.30963500e-04	3.62480680e-05	-3.62480680e-05	-2.30134747e-03	-2.32899613e-03
0.276347        	7.26336356e-04	-3.00539555e-21	-4.63316585e-03	2.31658292e-04	1.53518237e-05	3.63168178e-05	5.94826470e-04	1.31509886e-04	3.63168178e-05	-3.63168178e-05	-2.30123110e-03	-2.33193475e-03
0.276404        	7.27742801e-04	-1.49507867e-21	-4.63587306e-03	2.31793653e-04	1.68885441e-05	3.63871401e-05	5.95665054e-04	1.32077748e-04	3.63871401e-05	-3.63871401e-05	-2.30104799e-03	-2.33482507e-03
0.276461        	7.29092318e-04	-1.02342231e-21	-4.63847098e-03	2.31923549e-04	1.83667861e-05	3.64546159e-05	5.96469708e-04	1.32622610e-04	3.64546159e-05	-3.64546159e-05	-2.30086870e-03	-2.33760228e-03
0.276518        	7.30472000e-04	2.05899049e-21	-4.64087220e-03	2.32043610e-04	1.97860775e-05	3.65236000e-05	5.97279610e-04	1.33192390e-04	3.65236000e-05	-3.65236000e-05	-2.30065002e-03	-2.34022218e-03
0.276575        	7.31796265e-04	-8.77705203e-22	-4.64316783e-03	2.32158391e-04	2.11482984e-05	3.65898133e-05	5.98056524e-04	1.33739741e-04	3.65898133e-05	-3.65898133e-05	-2.30043561e-03	-2.34273221e-03
0.276632        	7.33148661e-04	3.06804457e-21	-4.64528521e-03	2.32264260e-04	2.24626524e-05	3.66574331e-05	5.98838591e-04	1.34310070e-04	3.66574331e-05	-3.66574331e-05	-2.30017995e-03	-2.34510526e-03
0.276689        	7.34444901e-04	-7.06924300e-22	-4.64730550e-03	2.32365275e-04	2.37278987e-05	3.67222450e-05	5.99587725e-04	1.34857176e-04	3.67222450e-05	-3.67222450e-05	-2.29992485e-03	-2.34738065e-03
0.276745        	7.35768314e-04	-8.34372962e-22	-4.64916692e-03	2.32458346e-04	2.49584449e-05	3.67884157e-05	6.00342503e-04	1.35425811e-04	3.67884157e-05	-3.67884157e-05	-2.29962501e-03	-2.34954190e-03
0.276802        	7.37035961e-04	1.19745079e-21	-4.65093911e-03	2.32546955e-04	2.61485345e-05	3.68517980e-05	6.01064936e-04	1.35971025e-04	3.68517980e-05	-3.68517980e-05	-2.29932102e-03	-2.35161809e-03
0.276859        	7.38331411e-04	-1.76857352e-21	-4.65256354e-03	2.32628177e-04	2.73108149e-05	3.69165706e-05	6.01793883e-04	1.36537529e-04	3.69165706e-05	-3.69165706e-05	-2.29897095e-03	-2.35359258e-03
0.276915        	7.39573314e-04	2.50789372e-22	-4.65410549e-03	2.32705274e-04	2.84368171e-05	3.69786657e-05	6.02491932e-04	1.37081383e-04	3.69786657e-05	-3.69786657e-05	-2.29861593e-03	-2.35548956e-03
0.276971        	7.40843746e-04	1.43819064e-21	-4.65550320e-03	2.32775160e-04	2.95348563e-05	3.70421873e-05	6.03197033e-04	1.37646713e-04	3.70421873e-05	-3.70421873e-05	-2.29821674e-03	-2.35728646e-03
0.277027        	7.42062652e-04	1.38506035e-21	-4.65682897e-03	2.32841448e-04	3.06005242e-05	3.71031326e-05	6.03872774e-04	1.38189878e-04	3.71031326e-05	-3.71031326e-05	-2.29781396e-03	-2.35901501e-03
0.277083        	7.43324756e-04	1.56742328e-21	-4.65810973e-03	2.32905486e-04	3.16824900e-05	3.71662378e-05	6.04567865e-04	1.38756892e-04	3.71662378e-05	-3.71662378e-05	-2.29737237e-03	-2.36073735e-03
0.277139        	7.44542361e-04	1.14341830e-21	-4.65902467e-03	2.32951234e-04	3.25752950e-05	3.72271180e-05	6.05222414e-04	1.39319947e-04	3.72271180e-05	-3.72271180e-05	-2.29693704e-03	-2.36208763e-03
0.277195        	7.45746297e-04	-1.55458882e-21	-4.66005471e-03	2.33002735e-04	3.35677797e-05	3.72873148e-05	6.05875884e-04	1.39870413e-04	3.72873148e-05	-3.72873148e-05	-2.29645957e-03	-2.36359513e-03
0.277251        	7.46958221e-04	2.32898560e-22	-4.66099660e-03	2.33049830e-04	3.45544304e-05	3.73479110e-05	6.06528940e-04	1.40429280e-04	3.73479110e-05	-3.73479110e-05	-2.29594387e-03	-2.36505273e-03
0.277307        	7.48156632e-04	-8.48740474e-22	-4.66185028e-03	2.33092514e-04	3.55096397e-05	3.74078316e-05	6.07170830e-04	1.40985802e-04	3.74078316e-05	-3.74078316e-05	-2.29541550e-03	-2.36643478e-03
0.277362        	7.49352560e-04	-1.07023957e-21	-4.66271469e-03	2.33135734e-04	3.65216991e-05	3.74676280e-05	6.07812014e-04	1.41540546e-04	3.74676280e-05	-3.74676280e-05	-2.29483564e-03	-2.36787904e-03
0.277418        	7.50530933e-04	1.26264654e-21	-4.66328245e-03	2.33164123e-04	3.73766862e-05	3.75265467e-05	6.08429589e-04	1.42101344e-04	3.75265467e-05	-3.75265467e-05	-2.29426454e-03	-2.36901791e-03
0.277473        	7.51706135e-04	6.90997647e-23	-4.66386367e-03	2.33193183e-04	3.82506174e-05	3.75853067e-05	6.09046251e-04	1.42659884e-04	3.75853067e-05	-3.75853067e-05	-2.29368122e-03	-2.37018245e-03
0.277529        	7.52880636e-04	-1.14646880e-21	-4.66426542e-03	2.33213271e-04	3.90609926e-05	3.76440318e-05	6.09653589e-04	1.43227047e-04	3.76440318e-05	-3.76440318e-05	-2.29307172e-03	-2.37119370e-03
0.277584        	7.54041310e-04	1.93507751e-21	-4.66467214e-03	2.33233607e-04	3.98916975e-05	3.77020655e-05	6.10254262e-04	1.43787048e-04	3.77020655e-05	-3.77020655e-05	-2.29244437e-03	-2.37222777e-03
0.277639        	7.55224442e-04	7.62446640e-22	-4.66497470e-03	2.33248735e-04	4.06717147e-05	3.77612221e-05	6.10860956e-04	1.44363486e-04	3.77612221e-05	-3.77612221e-05	-2.29181564e-03	-2.37315907e-03
0.277694        	7.56376151e-04	-2.40721397e-21	-4.66523805e-03	2.33261903e-04	4.15147154e-05	3.78188075e-05	6.11449978e-04	1.44926173e-04	3.78188075e-05	-3.78188075e-05	-2.29110431e-03	-2.37413374e-03
0.27775         	7.57518912e-04	-2.49921364e-21	-4.66534346e-03	2.33267173e-04	4.22627752e-05	3.78759456e-05	6.12026629e-04	1.45492283e-04	3.78759456e-05	-3.78759456e-05	-2.29040895e-03	-2.37493450e-03
0.277805        	7.58648920e-04	-2.28448874e-22	-4.66546622e-03	2.33273311e-04	4.30353696e-05	3.79324460e-05	6.12597771e-04	1.46051149e-04	3.79324460e-05	-3.79324460e-05	-2.28969774e-03	-2.37576848e-03
0.277859        	7.59781621e-04	5.71125665e-22	-4.66544959e-03	2.33272480e-04	4.37619219e-05	3.79890810e-05	6.13163290e-04	1.46618331e-04	3.79890810e-05	-3.79890810e-05	-2.28896287e-03	-2.37648672e-03
0.277914        	7.60903313e-04	9.07086220e-22	-4.66544558e-03	2.33272279e-04	4.45108828e-05	3.80451657e-05	6.13723936e-04	1.47179377e-04	3.80451657e-05	-3.80451657e-05	-2.28821191e-03	-2.37723368e-03
0.277969        	7.62046881e-04	3.28720037e-22	-4.66534976e-03	2.33267488e-04	4.52288142e-05	3.81023440e-05	6.14290928e-04	1.47755953e-04	3.81023440e-05	-3.81023440e-05	-2.28744606e-03	-2.37790369e-03
0.278024        	7.63163397e-04	-2.53137601e-21	-4.66523773e-03	2.33261887e-04	4.59899934e-05	3.81581699e-05	6.14843585e-04	1.48319812e-04	3.81581699e-05	-3.81581699e-05	-2.28662887e-03	-2.37860886e-03
0.278079        	7.64278411e-04	2.02999326e-22	-4.66498290e-03	2.33249145e-04	4.66712848e-05	3.82139205e-05	6.15388350e-04	1.48890061e-04	3.82139205e-05	-3.82139205e-05	-2.28582016e-03	-2.37916273e-03
0.278133        	7.65383680e-04	3.10841442e-22	-4.66473506e-03	2.33236753e-04	4.73717097e-05	3.82691840e-05	6.15928593e-04	1.49455087e-04	3.82691840e-05	-3.82691840e-05	-2.28499582e-03	-2.37973924e-03
0.278188        	7.66492859e-04	-6.20116278e-22	-4.66443255e-03	2.33221627e-04	4.80865661e-05	3.83246430e-05	6.16468057e-04	1.50024802e-04	3.83246430e-05	-3.83246430e-05	-2.28412971e-03	-2.38030284e-03
0.278242        	7.67601315e-04	-3.02973370e-21	-4.66400713e-03	2.33200356e-04	4.87346002e-05	3.83800657e-05	6.17001014e-04	1.50600301e-04	3.83800657e-05	-3.83800657e-05	-2.28326896e-03	-2.38073816e-03
0.278297        	7.68702836e-04	1.05021018e-21	-4.66357677e-03	2.33178838e-04	4.93932164e-05	3.84351418e-05	6.17530256e-04	1.51172580e-04	3.84351418e-05	-3.84351418e-05	-2.28239517e-03	-2.38118160e-03
0.278351        	7.69801250e-04	-8.56482149e-22	-4.66303525e-03	2.33151763e-04	5.00375326e-05	3.84900625e-05	6.18052388e-04	1.51748863e-04	3.84900625e-05	-3.84900625e-05	-2.28148009e-03	-2.38155516e-03
0.278405        	7.70902915e-04	9.59155270e-22	-4.66250769e-03	2.33125385e-04	5.06727606e-05	3.85451458e-05	6.18576842e-04	1.52326073e-04	3.85451458e-05	-3.85451458e-05	-2.28058109e-03	-2.38192661e-03
0.27846         	7.72013353e-04	1.76357435e-21	-4.66191893e-03	2.33095946e-04	5.13264166e-05	3.86006677e-05	6.19102623e-04	1.52910730e-04	3.86006677e-05	-3.86006677e-05	-2.27963305e-03	-2.38228588e-03
0.278514        	7.73123140e-04	7.86449486e-24	-4.66129472e-03	2.33064736e-04	5.19665721e-05	3.86561570e-05	6.19626306e-04	1.53496834e-04	3.86561570e-05	-3.86561570e-05	-2.27868079e-03	-2.38261393e-03
0.278568        	7.74248212e-04	-5.96678439e-22	-4.66050844e-03	2.33025422e-04	5.25411986e-05	3.87124106e-05	6.20149528e-04	1.54098684e-04	3.87124106e-05	-3.87124106e-05	-2.27771302e-03	-2.38279542e-03
0.278622        	7.75333460e-04	1.14682531e-21	-4.65986285e-03	2.32993142e-04	5.32112163e-05	3.87666730e-05	6.20659872e-04	1.54673587e-04	3.87666730e-05	-3.87666730e-05	-2.27672021e-03	-2.38314264e-03
0.278676        	7.76413142e-04	1.32499300e-21	-4.65916797e-03	2.32958399e-04	5.38726269e-05	3.88206571e-05	6.21164970e-04	1.55248172e-04	3.88206571e-05	-3.88206571e-05	-2.27571136e-03	-2.38345661e-03
0.27873         	7.77493174e-04	-4.17006499e-22	-4.65832412e-03	2.32916206e-04	5.44863895e-05	3.88746587e-05	6.21662793e-04	1.55830381e-04	3.88746587e-05	-3.88746587e-05	-2.27467567e-03	-2.38364845e-03
0.278784        	7.78566360e-04	-7.14485716e-23	-4.65748873e-03	2.32874437e-04	5.50996825e-05	3.89283180e-05	6.22157617e-04	1.56408743e-04	3.89283180e-05	-3.89283180e-05	-2.27364468e-03	-2.38384405e-03
0.278838        	7.79663099e-04	7.39928014e-23	-4.65648236e-03	2.32824118e-04	5.56322280e-05	3.89831549e-05	6.22655667e-04	1.57007432e-04	3.89831549e-05	-3.89831549e-05	-2.27260895e-03	-2.38387341e-03
0.278892        	7.80717862e-04	5.43881067e-23	-4.65560215e-03	2.32780108e-04	5.62712116e-05	3.90358931e-05	6.23139039e-04	1.57578823e-04	3.90358931e-05	-3.90358931e-05	-2.27152987e-03	-2.38407229e-03
0.278946        	7.81772182e-04	-3.20906036e-21	-4.65457756e-03	2.32728878e-04	5.68514783e-05	3.90886091e-05	6.23614969e-04	1.58157213e-04	3.90886091e-05	-3.90886091e-05	-2.27043730e-03	-2.38414026e-03
0.279           	7.82852179e-04	1.49306963e-22	-4.65363708e-03	2.32681854e-04	5.74606134e-05	3.91426089e-05	6.24107943e-04	1.58744236e-04	3.91426089e-05	-3.91426089e-05	-2.26935793e-03	-2.38427915e-03
0.279053        	7.83911937e-04	3.44991437e-22	-4.65263334e-03	2.32631667e-04	5.80904511e-05	3.91955968e-05	6.24587636e-04	1.59324301e-04	3.91955968e-05	-3.91955968e-05	-2.26822622e-03	-2.38440712e-03
0.279107        	7.84989565e-04	5.00079069e-22	-4.65151926e-03	2.32575963e-04	5.86479016e-05	3.92494782e-05	6.25070745e-04	1.59918819e-04	3.92494782e-05	-3.92494782e-05	-2.26711173e-03	-2.38440753e-03
0.279161        	7.86025747e-04	7.13607757e-23	-4.65051340e-03	2.32525670e-04	5.92705832e-05	3.93012874e-05	6.25538543e-04	1.60487204e-04	3.93012874e-05	-3.93012874e-05	-2.26598612e-03	-2.38452728e-03
0.279214        	7.87057604e-04	5.64133172e-22	-4.64926621e-03	2.32463311e-04	5.98258849e-05	3.93528802e-05	6.25992113e-04	1.61065492e-04	3.93528802e-05	-3.93528802e-05	-2.26480722e-03	-2.38445899e-03
0.279268        	7.88081904e-04	3.37086434e-22	-4.64798136e-03	2.32399068e-04	6.03706191e-05	3.94040952e-05	6.26440020e-04	1.61641884e-04	3.94040952e-05	-3.94040952e-05	-2.26362006e-03	-2.38436130e-03
0.279322        	7.89099888e-04	-1.20626409e-21	-4.64674860e-03	2.32337430e-04	6.09536070e-05	3.94549944e-05	6.26887374e-04	1.62212514e-04	3.94549944e-05	-3.94549944e-05	-2.26242069e-03	-2.38432791e-03
0.279375        	7.90119653e-04	-1.71820971e-21	-4.64559639e-03	2.32279820e-04	6.15539947e-05	3.95059826e-05	6.27339646e-04	1.62780007e-04	3.95059826e-05	-3.95059826e-05	-2.26124420e-03	-2.38435219e-03
0.279429        	7.91140573e-04	-2.78865331e-22	-4.64440060e-03	2.32220030e-04	6.21518014e-05	3.95570286e-05	6.27790316e-04	1.63350256e-04	3.95570286e-05	-3.95570286e-05	-2.26004850e-03	-2.38435210e-03
0.279482        	7.92158698e-04	3.45416510e-22	-4.64307809e-03	2.32153904e-04	6.27115644e-05	3.96079349e-05	6.28233253e-04	1.63925444e-04	3.96079349e-05	-3.96079349e-05	-2.25882748e-03	-2.38425061e-03
0.279536        	7.93163934e-04	1.34400857e-21	-4.64174198e-03	2.32087099e-04	6.32704055e-05	3.96581967e-05	6.28669066e-04	1.64494868e-04	3.96581967e-05	-3.96581967e-05	-2.25760059e-03	-2.38414140e-03
0.279589        	7.94179471e-04	-3.41283544e-21	-4.64018603e-03	2.32009301e-04	6.37308148e-05	3.97089736e-05	6.29099037e-04	1.65080434e-04	3.97089736e-05	-3.97089736e-05	-2.25636220e-03	-2.38382383e-03
0.279642        	7.95175077e-04	-8.01085702e-22	-4.63878922e-03	2.31939461e-04	6.42885126e-05	3.97587538e-05	6.29526999e-04	1.65648078e-04	3.97587538e-05	-3.97587538e-05	-2.25510610e-03	-2.38368312e-03
0.279696        	7.96163544e-04	2.39852854e-22	-4.63733035e-03	2.31866518e-04	6.48262152e-05	3.98081772e-05	6.29948290e-04	1.66215254e-04	3.98081772e-05	-3.98081772e-05	-2.25383896e-03	-2.38349139e-03
0.279749        	7.97167970e-04	-5.04366068e-23	-4.63578366e-03	2.31789183e-04	6.53481609e-05	3.98583985e-05	6.30373168e-04	1.66794802e-04	3.98583985e-05	-3.98583985e-05	-2.25254367e-03	-2.38323999e-03
0.279802        	7.98154951e-04	8.37103706e-23	-4.63415029e-03	2.31707515e-04	6.58274736e-05	3.99077475e-05	6.30784990e-04	1.67369961e-04	3.99077475e-05	-3.99077475e-05	-2.25124767e-03	-2.38290262e-03
0.279856        	7.99108075e-04	2.34466089e-21	-4.63258378e-03	2.31629189e-04	6.63270969e-05	3.99554037e-05	6.31183227e-04	1.67924848e-04	3.99554037e-05	-3.99554037e-05	-2.24996479e-03	-2.38261899e-03
0.279909        	8.00070014e-04	-1.07800909e-21	-4.63111016e-03	2.31555508e-04	6.69081802e-05	4.00035007e-05	6.31590515e-04	1.68479499e-04	4.00035007e-05	-4.00035007e-05	-2.24864690e-03	-2.38246326e-03
0.279962        	8.01216755e-04	-1.83967528e-21	-4.62865538e-03	2.31432769e-04	6.77298131e-05	4.00608377e-05	6.32041146e-04	1.69175608e-04	4.00608377e-05	-4.00608377e-05	-2.24659788e-03	-2.38205750e-03
0.280015        	8.02116430e-04	2.21049440e-21	-4.62724769e-03	2.31362384e-04	6.81814062e-05	4.01058215e-05	6.32420599e-04	1.69695831e-04	4.01058215e-05	-4.01058215e-05	-2.24544244e-03	-2.38180525e-03
0.280068        	8.03032548e-04	-1.54558031e-21	-4.62574360e-03	2.31287180e-04	6.86051345e-05	4.01516274e-05	6.32803454e-04	1.70229094e-04	4.01516274e-05	-4.01516274e-05	-2.24426666e-03	-2.38147693e-03
0.280122        	8.03961515e-04	-4.20649961e-22	-4.62416698e-03	2.31208349e-04	6.90433918e-05	4.01980758e-05	6.33189106e-04	1.70772409e-04	4.01980758e-05	-4.01980758e-05	-2.24304010e-03	-2.38112688e-03
0.280175        	8.04903730e-04	1.25926168e-21	-4.62249954e-03	2.31124977e-04	6.95001520e-05	4.02451865e-05	6.33576842e-04	1.71326888e-04	4.02451865e-05	-4.02451865e-05	-2.24174962e-03	-2.38074992e-03
0.280228        	8.05861546e-04	1.99271524e-21	-4.62081616e-03	2.31040808e-04	6.99882179e-05	4.02930773e-05	6.33971581e-04	1.71889965e-04	4.02930773e-05	-4.02930773e-05	-2.24041986e-03	-2.38039630e-03
0.280282        	8.06827499e-04	-5.69919747e-22	-4.61898883e-03	2.30949442e-04	7.04334863e-05	4.03413750e-05	6.34363191e-04	1.72464308e-04	4.03413750e-05	-4.03413750e-05	-2.23906093e-03	-2.37992790e-03
0.280335        	8.07788949e-04	4.22886410e-22	-4.61715806e-03	2.30857903e-04	7.09210385e-05	4.03894475e-05	6.34752378e-04	1.73036572e-04	4.03894475e-05	-4.03894475e-05	-2.23765799e-03	-2.37950007e-03
0.280388        	8.08757632e-04	-1.71329573e-21	-4.61537106e-03	2.30768553e-04	7.14601177e-05	4.04378816e-05	6.35147369e-04	1.73610263e-04	4.04378816e-05	-4.04378816e-05	-2.23622541e-03	-2.37914565e-03
0.280442        	8.09694045e-04	1.06720451e-21	-4.61346915e-03	2.30673458e-04	7.19559277e-05	4.04847022e-05	6.35520480e-04	1.74173565e-04	4.04847022e-05	-4.04847022e-05	-2.23477865e-03	-2.37869050e-03
0.280495        	8.10648248e-04	-1.23462523e-21	-4.61135590e-03	2.30567795e-04	7.23836288e-05	4.05324124e-05	6.35891919e-04	1.74756329e-04	4.05324124e-05	-4.05324124e-05	-2.23329432e-03	-2.37806158e-03
0.280548        	8.11595038e-04	-6.87673946e-22	-4.60921981e-03	2.30460990e-04	7.27931799e-05	4.05797519e-05	6.36258509e-04	1.75336529e-04	4.05797519e-05	-4.05797519e-05	-2.23181672e-03	-2.37740308e-03
0.280601        	8.12561836e-04	-2.28857335e-22	-4.60719484e-03	2.30359742e-04	7.32722247e-05	4.06280918e-05	6.36640660e-04	1.75921176e-04	4.06280918e-05	-4.06280918e-05	-2.23032519e-03	-2.37686964e-03
0.280655        	8.13524001e-04	-1.64749814e-22	-4.60513934e-03	2.30256967e-04	7.37530121e-05	4.06762001e-05	6.37018968e-04	1.76505034e-04	4.06762001e-05	-4.06762001e-05	-2.22881666e-03	-2.37632268e-03
0.280708        	8.14480980e-04	-1.05379842e-21	-4.60303314e-03	2.30151657e-04	7.42338046e-05	4.07240490e-05	6.37392147e-04	1.77088833e-04	4.07240490e-05	-4.07240490e-05	-2.22728276e-03	-2.37575037e-03
0.280761        	8.15431221e-04	-1.49154450e-21	-4.60088916e-03	2.30044458e-04	7.47127247e-05	4.07715611e-05	6.37760068e-04	1.77671153e-04	4.07715611e-05	-4.07715611e-05	-2.22573185e-03	-2.37515730e-03
0.280815        	8.16359624e-04	2.04721537e-22	-4.59875570e-03	2.29937785e-04	7.52232736e-05	4.08179812e-05	6.38117597e-04	1.78242027e-04	4.08179812e-05	-4.08179812e-05	-2.22415458e-03	-2.37460113e-03
0.280868        	8.17304180e-04	1.66934595e-21	-4.59655651e-03	2.29827826e-04	7.57010853e-05	4.08652090e-05	6.38479915e-04	1.78824264e-04	4.08652090e-05	-4.08652090e-05	-2.22257717e-03	-2.37397934e-03
0.280921        	8.18225540e-04	-1.68919954e-22	-4.59433710e-03	2.29716855e-04	7.61983133e-05	4.09112770e-05	6.38829625e-04	1.79395915e-04	4.09112770e-05	-4.09112770e-05	-2.22097024e-03	-2.37336686e-03
0.280975        	8.19162446e-04	5.12316262e-23	-4.59206371e-03	2.29603186e-04	7.66659214e-05	4.09581223e-05	6.39184409e-04	1.79978037e-04	4.09581223e-05	-4.09581223e-05	-2.21936593e-03	-2.37269778e-03
0.281028        	8.20076054e-04	1.90769675e-21	-4.58977606e-03	2.29488803e-04	7.71535252e-05	4.10038027e-05	6.39526830e-04	1.80549224e-04	4.10038027e-05	-4.10038027e-05	-2.21773450e-03	-2.37204155e-03
0.281081        	8.20997239e-04	-9.11181940e-23	-4.58742946e-03	2.29371473e-04	7.76060681e-05	4.10498620e-05	6.39870093e-04	1.81127147e-04	4.10498620e-05	-4.10498620e-05	-2.21610866e-03	-2.37132080e-03
0.281134        	8.21903508e-04	-9.31719440e-22	-4.58509475e-03	2.29254737e-04	7.80878174e-05	4.10951754e-05	6.40206491e-04	1.81697017e-04	4.10951754e-05	-4.10951754e-05	-2.21445956e-03	-2.37063519e-03
